RatingID,PoleSpeed,MotorRotorInertia,Connection,BarMaterial,ERMaterial,WindingResistAt105,BarRes,ERRes,StatorOD,RotorOD,RotorSlotType,StatorSlotType,NemaDesign,NemaKVACode,Name,SRPM,Efficiency100,PowerFactor100,HorsePower,Voltage,Frequency,RPM,Amps,NoLoadAmps,LockedRotorAmps,LockedRotorTorque,BreakDownTorque,SFRiseByRes1,BDTCorelFactor,ReactCoilEndRun,ResTotalStart,ReactTotalRun,ReactStatorSlotRun,ReactStatorSlotStart,ReactRotorSlotRun,ReactRotorSlotStart,ReactZigZagRun,ReactZigZagStart,ReactBeltLeakRun,ReactTotalStart,FrameSize,Zbase,R1,R2,R3,X1,X2,X3,Xm,XdPrime,XdDoublePrime,ShortCircuitTimeConstant,SubTransientTimeConstant,OpenCircuitTimeConstant,L1,L2,L3,FirstCycleInrush
A2506FLF4BMQ,6,27.4425383,Delta,AL,AL,0.023576374,0.026272658,0.00452718,550,362.8,Dbl - Closed,72,A,G,Standard / High Efficiency,1200,0.948,0.834,250,460,60,1187,296.14,79.92,1864.7,220,211.3,72,1.227061556,5.659369302,0.136485919,0.870544255,18.19437599,18.19437599,58.12453461,25.4511261,18.43478203,15.56926155,5.506672652,0.518173337,N587,0.89680936,0.007858791,0.010266613,0.037636515,0.073666783,0.162818026,0.096022607,3.323087135,0.228879981,0.132989442,0.060687743,0.01028846,0.900652506,0.000195407,0.000431888,0.000254708,2.283768789
5003FTAB41F-A,2,24.93717754,Delta,AL,AL,0.006942737,0.004905589,0.002057588,550,315.4000001,Dbl - Closed,48,"A,B",G,Standard / High Efficiency,3600,0.961,0.888,500,460,60,3581,548.72,116.21,3520.5,221.7,292.5,72,1.222315086,12.56709815,0.067960389,0.331600994,12.82408714,12.82408714,79.89574432,45.06018448,12.19533443,12.10265732,10.13532637,0.240643471,5011USS,0.484001173,0.002314246,0.002321059,0.020339217,0.022935583,0.067494181,0.053733358,2.285355166,0.088493616,0.052465403,0.103085657,0.009223692,2.688913383,6.08E-05,0.000179034,0.000142532,2.306011426
5004FTQL11E-C,4,33.5928946,Wye,Special,Special,0.496615082,0.355744749,0.042036332,550,348.4000001,Rectang,60,"A,B",F,Standard / High Efficiency,1800,0.944,0.924,500,4000,60,1782,61.76,11.98,398.9,173.2,272,79,1.213743864,8.288350525,1.620028615,8.571861267,22.25833321,22.25833321,18.09404373,12.16986275,5.539563656,5.027999401,4.615872411,7.571452618,5011US,37.39315215,0.496615082,0.397781081,1.123413533,3.947190102,3.115141184,2.766733891,192.7713754,7.012791866,5.401445275,0.04656664,0.010606956,1.306259014,0.010470247,0.008263169,0.00733899,2.261428438
H010235,2,34.99710234,Wye,AL,AL,0.123468309,0.105851509,0.035908626,670,368.4000001,Dbl - Closed,48,,G,Standard / High Efficiency,3600,0.954,0.888,1250,4160,60,3571,152.83,32.29,979.7,147.4,280.4,48,1.2164859,21.93980831,0.692017734,3.652030706,18.53313637,18.53313637,44.1878624,20.15782356,4.334535122,4.038374424,7.292336518,2.710480452,5812USS,15.71535117,0.123468309,0.141760135,0.568549425,1.215127079,1.786988035,1.236027334,74.38145308,2.960190582,1.93866967,0.0558094,0.009108776,1.425245998,0.003223225,0.004740133,0.003278664,2.184480328
B1508FLG3BMHL,8,39.80349108,Delta,AL,AL,0.031777548,0.041163411,0.002719338,520,373.4,Dbl - Closed,72,"A,B",G,TIC Premium Brand,900,0.949,0.79,150.000002,460,60,891,187.24,71.3,1139.6,157,248.7,46,1.322169059,2.789691971,0.19779326,1.30249095,16.29611206,16.29611206,58.02546692,29.21144104,25.54885483,21.7785778,5.30552185,0.837830603,N449,1.418399508,0.010592516,0.014627583,0.055338571,0.100727231,0.227645035,0.165374504,3.724840446,0.315260956,0.194114017,0.059066453,0.011212601,0.716748173,0.000267187,0.000603847,0.000438669,2.385597709
B0052YLF2AMH,2,0.038579324,Wye,AL,AL,1.925201837,1.005271077,0.456842743,190,99.10000002,Diamond,36,"A,B",J,TIC Premium Brand,3600,0.873,0.927,5.000000026,460,60,3485,5.78,1.4,47,258,302,52,1.113980081,30.67386201,3.387315512,7.692656994,12.68024445,12.68024445,33.21928406,16.03207588,20.57842255,15.78894901,11.64611043,5.449964523,184T,45.94829132,1.925201837,1.46211382,1.462113674,3.125444816,3.780115816,2.47585428,189.7008027,6.831706964,4.609752837,0.012436235,0.007567864,0.351015133,0.0082905,0.010027069,0.006567407,2.044266036
H080193,4,24.63478938,Wye,AL,AL,0.421441559,0.298875034,0.076262579,550,348.4000001,Dbl - Closed,60,"A,B",G,Standard / High Efficiency,1800,0.948,0.783,350,4160,60,1786,48.81,22.31,303.1,196.5,300.4,62,1.139605463,11.30229617,2.634782553,10.95242882,22.25833321,22.25833321,57.45730209,36.11936569,6.652498722,6.130732059,4.77270695,8.57533741,5011,49.20666093,0.421441559,0.375137613,2.213340993,3.330982505,6.279737323,4.858537978,107.6547342,9.264598937,6.002247174,0.067250102,0.008379459,0.805625887,0.008835706,0.016657521,0.012887672,2.190312773
H080193A,4,24.63478938,Delta,AL,AL,0.421441559,0.298875034,0.076262579,550,348.4000001,Dbl - Closed,60,"A,B",G,Standard / High Efficiency,1800,0.946,0.804,350,2300,60,1785,86.16,35.02,501.5,179.2,278.4,64,1.14004914,11.30229617,2.634782553,10.8921957,22.25833321,22.25833321,56.89391327,36.21435547,6.652498722,6.195618153,4.77270695,8.597407341,5011,15.41208936,0.14048052,0.125045871,0.737780331,1.109895398,2.074819868,1.625070863,37.91849284,3.077075334,1.999812883,0.066887416,0.008393821,0.848373128,0.002944089,0.005503631,0.004310634,2.192386215
H080193B,4,24.63478938,Delta,AL,AL,0.421441559,0.298875034,0.076262579,550,348.4000001,Dbl - Closed,60,A,H,Standard / High Efficiency,1800,0.947,0.784,300,2300,60,1786,75.65,35.02,501.5,209.3,318.5,51,1.139534884,11.30229617,2.634782553,11.1042223,22.25833321,22.25833321,58.87709045,36.21435547,6.652498722,6.195618153,4.77270695,8.597407341,5011,17.55327983,0.14048052,0.125045871,0.737780331,1.110396339,2.13777753,1.625070863,37.91849284,3.13408205,2.011698637,0.068232959,0.008420527,0.849708641,0.002945418,0.005670631,0.004310634,2.192386215
H080193C,4,24.63478938,Wye,AL,AL,0.421441559,0.298875034,0.076262579,550,348.4000001,Dbl - Closed,60,A,J,Standard / High Efficiency,1800,0.948,0.759,300,4160,60,1787,43.19,22.31,303.1,229.4,343.6,50,1.139635158,11.30229617,2.634782553,11.17010021,22.25833321,22.25833321,59.49328232,36.11936569,6.652498722,6.130732059,4.77270695,8.57533741,5011,55.60956517,0.421441559,0.375137613,2.213340993,3.330895747,6.470574608,4.858537978,107.6547342,9.434607507,6.036099159,0.068598927,0.008405291,0.806975289,0.008835475,0.017163732,0.012887672,2.190312773
H080193D,4,24.63478938,Delta,AL,AL,0.421441559,0.298875034,0.076262579,550,348.4000001,Dbl - Closed,60,"A,B",E,Standard / High Efficiency,1800,0.945,0.815,400,2300,60,1783,97.19,35.02,501.5,156.7,247.2,79,1.139695712,11.30229617,2.634782553,10.7313509,22.25833321,22.25833321,55.38945389,36.21435547,6.652498722,6.195618153,4.77270695,8.597407341,5011,13.6629861,0.14048052,0.125045871,0.737780331,1.110239623,2.028420045,1.625070863,37.91849284,3.035660773,1.991510669,0.065910035,0.008374517,0.847388855,0.002945002,0.005380551,0.004310634,2.192386215
H080193E,4,24.63478938,Wye,AL,AL,0.421441559,0.298875034,0.076262579,550,348.4000001,Dbl - Closed,60,"A,B",F,Standard / High Efficiency,1800,0.947,0.799,400,4160,60,1784,54.7,22.31,303.1,171.8,267,75,1.139564661,11.30229617,2.634782553,10.7836771,22.25833321,22.25833321,55.87889099,36.11936569,6.652498722,6.130732059,4.77270695,8.57533741,5011,43.90817404,0.421441559,0.375137613,2.213340993,3.33110171,6.131877858,4.858537978,107.6547342,9.132537126,5.975244735,0.066205387,0.008358742,0.804580379,0.008836022,0.016265311,0.012887672,2.190312773
H070291,4,60.16922314,Wye,AL,AL,0.259691222,0.218389422,0.028630995,610,396.5999999,Dbl - Closed,60,,G,Standard / High Efficiency,1800,0.948,0.869,600.0000082,4160,60,1786,75.38,21.65,476.6,173.7,265.8,62,1.121992402,8.756497238,1.370767951,7.387588024,18.47201347,18.47201347,37.07915115,22.05181503,5.569734097,5.174429893,4.35061262,5.821908951,5811US,31.86225948,0.259691222,0.247020417,1.111076729,2.596363319,3.987984322,2.946287498,110.9365875,6.445961056,4.265317589,0.070067186,0.010735804,1.234095945,0.006887068,0.010578457,0.00781527,2.308401758
H0204114,4,8.599954492,Delta,AL,AL,0.05731675,0.054349065,0.007794373,430,277.8,Dbl - Closed,60,A,K,TIC Premium Brand,1800,0.963,0.806,125,575,60,1789,120.66,49.75,1018.2,274.9,315.4,51,1.310344828,8.667575315,0.365649462,1.933422804,14.24588108,14.24588108,81.7617569,35.21559143,16.76368141,14.91427422,6.888154098,1.179520965,445T,2.751337683,0.019105583,0.020714479,0.102777571,0.122071337,0.369764289,0.245248248,6.672892558,0.472421698,0.266334286,0.062700943,0.008666055,0.901843939,0.000323804,0.00098083,0.000650541,2.241624817
H010273,2,29.83963463,Delta,CU,CU,0.458314362,0.305171371,0.040849959,670,368.4000001,Trapeze,48,,F,Standard / High Efficiency,3600,0.953,0.895,1000,4160,60,3587,121.43,26.67,761,85.3,287.9,47,0.853795967,25.73187394,2.075962305,9.363901138,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.802719593,7.19222266,8.990139008,5811/12UDZ,19.77910829,0.152771454,0.115340443,0.539215981,2.088140815,1.567651085,1.205110301,90.05538507,3.628969716,2.764364374,0.082987076,0.010289849,2.107132982,0.005538966,0.004158324,0.003196654,2.201224769
8003TCQG11F-A,2,27.26090077,Delta,AL,AL,0.189607603,0.135294184,0.058166039,670,368.4000001,Dbl - Closed,48,,H,Standard / High Efficiency,3600,0.944,0.9,800,2300,60,3573,176.29,46,1312.9,138.4,242.6,57,1.026661024,28.16597012,0.9285689,5.073000431,18.53313637,18.53313637,47.67805481,20.6768322,4.334535122,4.145437717,7.292336518,3.756537199,5811/12USS,7.532506774,0.063202534,0.064486741,0.246320432,0.670057491,0.977029624,0.562668016,28.86751346,1.615101807,1.02274162,0.067125651,0.010281417,1.227618388,0.001777383,0.002591652,0.001492523,2.214593464
H060021,8,92.2702946,Wye,AL,AL,0.358546724,0.319491297,0.020751598,610,422.8,Dbl - Closed,72,,G,Standard / High Efficiency,900,0.958,0.765,399.9999918,4000,60,893,58.8,23.64,357.4,160.8,236.8,70,1.321428571,2.175201827,1.811221004,12.78268528,24.11236954,24.11236954,39.3996048,17.43589783,11.08478928,8.586709023,3.786246369,7.874912739,5810,39.27552852,0.358546724,0.340242895,1.452674279,3.918850546,5.754532909,3.434909505,97.69040088,9.353264839,6.023489156,0.074236762,0.010429802,0.806471534,0.010395074,0.015264373,0.00911138,2.235943844
H010289,2,37.5758362,Wye,CU,CU,0.098009328,0.069002151,0.007617167,670,368.4000001,Trapeze,48,,F,Standard / High Efficiency,3600,0.954,0.908,1500,4160,60,3586,179.27,45,1163.1,83.5,275.6,60,0.79036421,20.84281789,0.462155551,2.010038614,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.650065899,7.19222266,1.911529541,5811/12UDZ,13.39754069,0.098009328,0.076619318,0.364146223,1.435043717,1.108136489,0.779336306,53.37282489,2.520640837,1.888703476,0.086744793,0.010179096,1.886146229,0.003806572,0.002939423,0.002067254,2.175070155
4004FTAG11E-A,4,29.11384199,Delta,AL,AL,0.354126506,0.262699127,0.057281671,550,348.4000001,Dbl - Closed,60,"A,B",G,Standard / High Efficiency,1800,0.949,0.811,399.9999918,2300,60,1785,97.34,38.4,577.2,181.8,280.2,64,1.139487597,9.563481375,2.289814234,9.517064095,22.25833321,22.25833321,57.03442383,36.21934128,6.652498722,6.198873043,4.77270695,7.467702866,5011,13.64193157,0.118042169,0.106660266,0.645229242,0.953531814,1.830486817,1.425227065,34.5808755,2.691995653,1.736701153,0.068600681,0.008390728,0.905530635,0.002529322,0.004855517,0.003780532,2.194095212
3H4125,4,7.24206694,Delta,AL,AL,0.054710853,0.043598495,0.007299621,430,277.8,Dbl - Closed,60,"A,B",G,TIC Premium Brand,1800,0.957,0.841,125,460,60,1786,144,47.71,907,218.7,256.3,63,1.23043687,10.3917144,0.303100526,1.425792456,14.24588108,14.24588108,71.58869934,35.4636116,16.76368141,15.1121254,6.888154098,0.956683695,444T,1.84431336,0.018236951,0.016966039,0.082796558,0.106327242,0.279929188,0.197084217,5.566571449,0.37285348,0.219629507,0.060078295,0.008749078,0.914080461,0.000282042,0.000742535,0.000522782,2.240091232
3H4150,4,8.599954492,Delta,AL,AL,0.036926005,0.035346691,0.005069181,430,277.8,Dbl - Closed,60,"A,B,C",G,TIC Premium Brand,1800,0.957,0.836,150.000002,460,60,1786,176,60.1,1085,220,265,69,1.272203553,8.667575315,0.237454578,1.196136236,14.24588108,14.24588108,75.40943146,35.26122665,16.76368141,14.95205498,6.888154098,0.768076897,445T,1.508983658,0.012308668,0.013471957,0.066842858,0.08183609,0.23156665,0.159743754,4.418987085,0.30187226,0.174388122,0.061414951,0.008706419,0.915678149,0.000217077,0.00061425,0.000423733,2.242575022
3H4200,4,10.63678582,Delta,AL,AL,0.027062973,0.027489759,0.003244276,430,277.8,Dbl - Closed,60,"A,B,C",G,TIC Premium Brand,1800,0.961,0.845,199.9999959,460,60,1785,232,76.55,1450,238.3,272.9,78,1.343673067,7.187514718,0.182319552,0.920174837,14.24588108,14.24588108,73.47323608,35.08786774,16.76368141,14.80499458,6.888154098,0.593720615,447T,1.144746223,0.009020991,0.010244678,0.051752193,0.059424801,0.168848693,0.124544429,3.469381108,0.220437298,0.129649711,0.058846141,0.008608338,0.942021208,0.000157629,0.000447885,0.000330364,2.246929656
3H4250,4,18.60545948,Delta,AL,AL,0.018332565,0.017410465,0.002565182,480,317.8,Dbl - Closed,60,"A,B",G,TIC Premium Brand,1800,0.959,0.851,250,460,60,1788,288,93.32,2085.8,276.8,263.2,57,1.239755064,8.027461914,0.141558811,0.709006131,14.02143764,14.02143764,68.71871948,35.04375839,19.50747299,16.38031197,7.948235105,0.480656058,505U,0.92215668,0.006110855,0.006658549,0.041075415,0.053374019,0.137256682,0.100112972,2.845918601,0.184315485,0.110109303,0.075550586,0.008913811,1.188414835,0.000141579,0.000364085,0.000265558,2.254884941
3H4200,4,18.60545948,Delta,AL,AL,0.018332565,0.017410465,0.002565182,480,317.8,Dbl - Closed,60,A,H,TIC Premium Brand,1800,0.959,0.851,250,460,60,1788,288,93.32,2085.8,240,263.2,57,1.239755064,8.027461914,0.141558811,0.709006131,14.02143764,14.02143764,68.71871948,35.04375839,19.50747299,16.38031197,7.948235105,0.480656058,505U,0.92215668,0.006110855,0.006658549,0.041075415,0.053374019,0.137256682,0.100112972,2.845918601,0.184315485,0.110109303,0.075550586,0.008913811,1.188414835,0.000141579,0.000364085,0.000265558,2.254884941
3Q4250,4,25.17465448,Delta,AL,AL,0.019596253,0.019489674,0.004222785,520,337.5999999,Dbl - Closed,72,"A,B",G,TIC Premium Brand,1800,0.962,0.883,250,460,60,1782,275.53,58,1824.8,184.7,230.9,56,1.147614314,10.68277702,0.117630988,0.781887054,16.26883316,16.26883316,64.38942719,26.5141716,15.56425953,14.11015034,8.298712218,0.509697437,N449,0.963891859,0.006532084,0.007904153,0.032678245,0.069631636,0.157473424,0.093352535,4.578984894,0.221869528,0.127499499,0.075864955,0.011455984,1.589524638,0.000184704,0.000417711,0.000247625,2.356369708
3Q4300,4,26.65551651,Delta,AL,AL,0.016406952,0.016558966,0.003400605,520,337.5999999,Dbl - Closed,72,"A,B",G,TIC Premium Brand,1800,0.964,0.883,300.0000041,460,60,1782,329.99,69,2178,185,231,65,1.148111332,10.08928941,0.099512778,0.651498914,16.26883316,16.26883316,62.3576622,26.15481758,15.56425953,13.85206127,8.298712218,0.426799506,N449,0.804815673,0.005468984,0.00665319,0.027701942,0.058682311,0.130468601,0.078124801,3.849001795,0.184873444,0.106934334,0.075061855,0.011316276,1.586588163,0.00015566,0.000346079,0.000207232,2.348045586
H010222,2,32.41836848,Delta,AL,AL,0.432812544,0.325318426,0.118706203,670,368.4000001,Dbl - Closed,48,,G,Standard / High Efficiency,3600,0.952,0.882,1200,4160,60,3571,147.89,32.96,936.7,144.5,279.4,50,1.216369177,23.68502033,2.188508749,11.36503124,18.53313637,18.53313637,44.00777054,20.14277649,4.334535122,4.034863472,7.292336518,8.499891281,5811/12UDZ,16.24029427,0.144270848,0.14800821,0.585232068,1.277471284,1.836997431,1.282541329,72.86945145,3.069297787,2.024971801,0.055422621,0.009193408,1.338878504,0.003388598,0.004872787,0.003402047,2.189318882
H12002,4,54.21231002,Wye,CU,CU,0.164892005,0.118582353,0.00552719,670,420.8000002,Rectang,60,,F,Standard / High Efficiency,1800,0.945,0.909,1300,4000,60,1787,163.06,37.95,1020.5,94.6,244.4,72,1.036471586,12.31683128,0.587731063,3.098958969,19.60492325,19.60492325,19.67312813,12.49824429,6.699285984,4.255307198,4.77426212,2.540740728,5811/12,14.16289143,0.164892005,0.124109543,0.422839059,1.590657573,1.399254558,0.977742309,60.85378331,2.958461243,2.160827389,0.063037119,0.010747116,1.330528726,0.00421935,0.003711638,0.002593542,2.222106317
H010288,2,37.5758362,Wye,CU,CU,0.098009328,0.069002151,0.007617167,670,368.4000001,Trapeze,48,,E,Standard / High Efficiency,3600,0.951,0.917,1750,4160,60,3583,207.77,45,1163.1,71.5,236,46,0.79035499,20.84281789,0.462155551,2.010038614,18.53313637,18.53313637,16.80413628,14.80540657,4.127487659,3.650065899,7.19222266,1.911529541,5811/12UDZ,11.55978784,0.098009328,0.076619318,0.364146223,1.435060458,1.108149416,0.779336306,53.37282489,2.520669985,1.888722384,0.08674579,0.010179148,1.886146677,0.003806616,0.002939458,0.002067254,2.175070155
H9220324,2,8.280281991,Delta,AL,AL,0.034936558,0.025284726,0.010750822,430,255.5999999,Dbl - Closed,48,A,H,TIC Premium Brand,3600,0.962,0.88,200,575,60,3579,176.89,45.61,1315.6,344.9,265,60,1.071572988,14.06731757,0.2497814,1.223047614,12.67635059,12.67635059,80.58561707,43.37501907,10.37348843,10.37348843,8.622870123,0.862785578,447T,1.876739244,0.011645519,0.012011849,0.071614947,0.095026762,0.285425659,0.190263139,7.278588134,0.369681975,0.207426633,0.083745048,0.009662247,1.670364732,0.000252066,0.000757115,0.000504689,2.309611184
H090123,4,26.65551651,Delta,AL,AL,0.44999162,0.360325813,0.058548611,520,337.5999999,Dbl - Closed,48,"A,B",G,Standard / High Efficiency,1800,0.946,0.854,350,2300,60,1786,81.12,20.89,517.9,194.9,257.5,89,1.445005612,6.821599932,2.200999498,15.22158241,15.93862247,15.93862247,56.80989075,31.93598366,10.92432404,7.923061848,5.839411783,9.824649811,N449,16.36964521,0.149997207,0.139624808,0.583669293,1.05222875,2.45907997,1.996299573,63.56656865,3.419721974,2.135283316,0.066382086,0.012383142,1.254350676,0.002791123,0.006522912,0.005295349,2.473295597
H9126271,4,0.823667154,Delta,AL,AL,0.419076452,0.299347669,0.055482062,265,170.2499969,Dbl - Closed,48,A,H,Standard / High Efficiency,1500,0.925,0.824,30,400,50,1466,42.34,17.29,291.7,287.7,254.1,72,1.222810395,6.390049701,1.224811912,4.166183472,12.83628941,12.83628941,61.36705017,31.63881493,20.21720695,15.086833,6.499022916,2.688233852,286T,5.45441917,0.139692151,0.118276577,0.268578486,0.322307153,0.813378175,0.561302186,13.3568599,1.088997047,0.64636384,0.030359567,0.009341675,0.381354194,0.001025936,0.002589063,0.00178668,2.160938545
3H4300,4,32.69997191,Delta,AL,AL,0.015767065,0.014480588,0.004108981,550,362.2,Dbl - Closed,72,"A,B",G,TIC Premium Brand,1800,0.965,0.885,300.0000041,460,60,1785,330,67,2200,150,220,86,1.15243583,10.37957806,0.136650801,0.677103877,15.61445713,15.61445713,77.08735657,38.00031281,14.59685135,13.85513973,7.720144302,0.459925473,5010,0.804791284,0.005255688,0.006196523,0.040294579,0.052621208,0.143225958,0.095289666,3.963897371,0.190852509,0.109027341,0.083542344,0.008781843,1.758160678,0.000139582,0.000379919,0.000252764,2.236018516
3H4350,4,32.69997191,Delta,AL,AL,0.013549821,0.012167716,0.003452685,550,362.2,Dbl - Closed,72,"A,B",G,TIC Premium Brand,1800,0.963,0.88,350.0000082,460,60,1787,388,95.1,2500,180,240,59,1.221995927,10.37957806,0.115125738,0.561425865,15.61445713,15.61445713,75.42784119,37.49670792,14.59685135,13.58576393,7.720144302,0.382311612,5010,0.684487433,0.004516607,0.005206801,0.033858639,0.041699488,0.111445011,0.078948262,2.792651144,0.148867785,0.087158908,0.077706273,0.008536807,1.479479427,0.000110611,0.000295617,0.000209417,2.227264541
3Q4350,4,26.65551651,Delta,AL,AL,0.014375371,0.014722264,0.003023414,520,337.5999999,Dbl - Closed,72,"A,B",G,TIC Premium Brand,1800,0.961,0.915,350.0000082,460,60,1786,380,78,2550,196,239,88,1.204030227,10.08928941,0.088263199,0.566352904,16.26883316,16.26883316,59.8538475,25.81632423,15.56425953,13.57523537,8.298712218,0.375534058,N449,0.698897694,0.00479179,0.005915226,0.024629276,0.049750247,0.107043409,0.068476112,3.404886203,0.153530979,0.091005508,0.069990162,0.010996776,1.574864994,0.000131967,0.000283941,0.000181639,2.338838273
3H4400,4,32.69997191,Delta,AL,AL,0.011296379,0.010625463,0.003015059,550,362.2,Dbl - Closed,72,"A,B",F,TIC Premium Brand,1800,0.962,0.867,399.9999918,460,60,1787,450,115,2800,180,240,71,1.21703854,11.43739021,0.099997588,0.485272527,15.61445713,15.61445713,73.88378143,37.13794708,14.59685135,13.33092117,7.720144302,0.332975775,5010,0.590180275,0.00376546,0.004546841,0.029567069,0.037093315,0.095817439,0.068175031,2.309401077,0.129093644,0.076251181,0.077196753,0.008487856,1.403180995,9.84E-05,0.000254164,0.00018084,2.220355772
