DesignAuditID,RatingID,PoleSpeed,EfficiencyBand,HorsePower,Voltage,Frequency,RPM,Amps,NoLoadAmps,Connection,WindingResistAt105,BarRes,ERRes,BDTCorelFactor,ReactCoilEndRun,ResTotalStart,ReactTotalRun,ReactStatorSlotRun,ReactStatorSlotStart,ReactRotorSlotRun,ReactRotorSlotStart,ReactZigZagRun,ReactZigZagStart,ReactBeltLeakRun,ReactTotalStart,FrameSize
35,H01031,4,10,600.000008181656,4160,60,1781,74.86,19.87,Wye,0.222178686303751,0.248985409736633,0.0332834445246875,1.1405982905982905,5.81067789996033,1.23350167274475,7.53660917282104,15.3189306259155,15.3189306259155,29.0612754821777,14.3230466842651,8.11056327819824,6.27793550491333,4.41028381080412,5.42538499832153,5810
36,H010238,2,10,1000,6000,50,2966,83.59,16.2,Wye,0.475373801827234,0.349922329187393,0.118706202951252,1.105043961129107,21.9398083068052,1.94009578227997,10.0101289749146,18.5331363677979,18.5331363677979,43.7039604187012,21.5382347106934,4.33453512191772,4.09978628158569,7.29233651799227,7.628333568573,5812USS
37,H010244,2,10,1250,6000,50,2968,105.34,23.85,Wye,0.371322849790063,0.270595222711563,0.0857652316322797,1.1051011433597187,20.4341351877108,1.49796319007874,7.55788803100586,18.5331363677979,18.5331363677979,42.6515884399414,21.0622386932373,4.33453512191772,3.99112796783447,7.29233651799227,5.73333406448364,5812USS
38,H110292,6,10,600,4000,60,1191,75.22,20.81,Wye,0.321601868343249,0.239207088947296,0.0154187500052935,1.1316211878009632,4.17882625221169,1.18196725845337,6.39209032058716,20.3576927185059,20.3576927185059,20.7341747283936,12.5564184188843,6.55716180801392,4.88685274124146,4.0779279890454,5.14732360839844,5811UZ
39,1T2600K_REV2,2,10,600.000008181656,4000,60,3560,79.26,18.93,Wye,0.360570959370485,0.214283064007759,0.09686963627161,0.9861164674122637,23.3489570281573,1.30660784244537,6.08118963241577,11.7860479354858,11.7860479354858,29.9199962615967,15.0267496109009,7.0829815864563,6.40304565429688,5.86065694186802,4.82315826416016,5012
40,H110292,6,10,600,4000,60,1189,75.1,16.72,Wye,0.394812925136707,0.284676194190979,0.0183495867831592,1.1319311663479925,4.17882625221169,1.41871893405914,7.60711574554443,20.3576927185059,20.3576927185059,20.7341747283936,12.5564184188843,6.55716180801392,5.21841812133789,4.0779279890454,6.19891452789307,5811UZ
41,3Q6200K,6,10,200,4000,60,1187,28.23,8.64,Wye,1.07177631187236,0.783851802349091,0.108960112127767,1.2498491249245625,6.08073543269831,5.04385852813721,27.9928722381592,25.3298778533936,25.3298778533936,53.7541122436523,23.1061000823975,7.46734523773193,6.90177011489868,4.1341803588959,17.7617225646973,N449
42,H020251,2,10,600,460,60,3576,658.98,209.44,Delta,0.00765678085149264,0.00542518915608525,0.000637382342129989,0.7541682822799536,19.5646868868153,0.0282939653843641,0.124252326786518,13.6454544067383,13.6454544067383,13.8190603256226,11.3958435058594,4.77738285064697,4.38327646255493,5.57605281690907,0.117155857384205,5810
43,H090134,4,10,350.000008181656,575,60,1782,301.79,55.37,Delta,0.0421380146786776,0.0320170298218727,0.00378326988089791,1.2135440180586907,8.28835052521748,0.143245235085487,0.771467506885529,22.2583332061768,22.2583332061768,18.0940437316895,12.1698627471924,5.53956365585327,5.25367164611816,4.61587241061449,0.686859130859375,5011UZ
44,H9126921,2,10,75,415,50,2950,100.9,37.76,Delta,0.0792410986376549,0.0804380476474762,0.0396425638796881,1.167032967032967,16.3088679217809,0.35857480764389,1.46116554737091,11.478175163269,11.478175163269,72.6972808837891,47.3199501037598,19.0527896881104,16.6345405578613,9.77237301523873,1.11756014823914,365T
45,H080302,4,10,600,4160,60,1787,75.72,24.07,Wye,0.248870754142331,0.200569450855255,0.026294785542855,1.1219226260257913,8.75649723841699,1.26928675174713,6.82161808013916,18.4720134735107,18.4720134735107,37.4821624755859,21.9788436889648,5.5697340965271,5.12051677703857,4.35061261971922,5.33141040802002,5811US
46,3H4100,4,10,99.9999979545859,460,60,1780,116,37,Delta,0.0686887723744968,0.0728474780917168,0.0160051918219548,1.2586037364798426,6.46382371203977,0.368956416845322,1.80694210529327,13.7677316665649,13.7677316665649,56.580005645752,25.9068450927734,18.114652633667,15.9459228515625,5.42590420753509,1.13721799850464,405T
47,A2506FLF4BMQ,6,10,250,460,60,1187,296.14,79.92,Delta,0.023576374297238,0.0262726582586765,0.00452718040366432,1.2270615563298493,5.65936930171882,0.136485919356346,0.870544254779816,18.1943759918213,18.1943759918213,58.1245346069336,25.4511260986328,18.4347820281982,15.5692615509033,5.50667265231442,0.518173336982727,N587
48,5003FTAB41F-A,2,10,500,460,60,3581,548.72,116.21,Delta,0.00694273655416022,0.0049055889248848,0.0020575882128809,1.2223150856665272,12.5670981462756,0.0679603889584541,0.331600993871689,12.8240871429443,12.8240871429443,79.8957443237305,45.0601844787598,12.1953344345093,12.1026573181152,10.1353263680925,0.240643471479416,5011USS
49,5004FTQL11E-C,4,10,500,4000,60,1782,61.76,11.98,Wye,0.496615081615669,0.355744749307632,0.0420363320099768,1.2137438643462741,8.28835052521748,1.62002861499786,8.57186126708984,22.2583332061768,22.2583332061768,18.0940437316895,12.1698627471924,5.53956365585327,5.02799940109253,4.61587241061449,7.57145261764526,5011US
50,H010235,2,10,1250,4160,60,3571,152.83,32.29,Wye,0.123468308782808,0.105851508677006,0.0359086263927538,1.2164859002169197,21.9398083068052,0.692017734050751,3.65203070640564,18.5331363677979,18.5331363677979,44.1878623962402,20.1578235626221,4.33453512191772,4.03837442398071,7.29233651799227,2.71048045158386,5812USS
51,B1508FLG3BMHL,8,10,150.000002045414,460,60,891,187.24,71.3,Delta,0.0317775480141472,0.0411634109914303,0.00271933791985675,1.3221690590111643,2.78969197089793,0.197793260216713,1.30249094963074,16.2961120605469,16.2961120605469,58.0254669189453,29.2114410400391,25.5488548278809,21.7785778045654,5.30552184987748,0.837830603122711,N449
52,B0052YLF2AMH,2,10,5.00000002556768,460,60,3485,5.78,1.4,Wye,1.92520183726805,1.00527107715607,0.456842742949318,1.1139800811508667,30.6738620119389,3.38731551170349,7.69265699386597,12.6802444458008,12.6802444458008,33.2192840576172,16.032075881958,20.5784225463867,15.7889490127563,11.646110425402,5.44996452331543,184T
53,H080193,4,10,350,4160,60,1786,48.81,22.31,Wye,0.421441559327583,0.298875033855438,0.0762625791848047,1.1396054628224581,11.3022961707511,2.63478255271912,10.952428817749,22.2583332061768,22.2583332061768,57.4573020935059,36.1193656921387,6.65249872207642,6.13073205947876,4.77270695014521,8.57533740997314,5011
54,H080193A,4,10,350,2300,60,1785,86.16,35.02,Delta,0.421441559327583,0.298875033855438,0.0762625791848047,1.14004914004914,11.3022961707511,2.63478255271912,10.8921957015991,22.2583332061768,22.2583332061768,56.893913269043,36.21435546875,6.65249872207642,6.19561815261841,4.77270695014521,8.59740734100342,5011
55,H080193B,4,10,300,2300,60,1786,75.65,35.02,Delta,0.421441559327583,0.298875033855438,0.0762625791848047,1.1395348837209303,11.3022961707511,2.63478255271912,11.1042222976685,22.2583332061768,22.2583332061768,58.8770904541016,36.21435546875,6.65249872207642,6.19561815261841,4.77270695014521,8.59740734100342,5011
56,H080193C,4,10,300,4160,60,1787,43.19,22.31,Wye,0.421441559327583,0.298875033855438,0.0762625791848047,1.1396351575456054,11.3022961707511,2.63478255271912,11.1701002120972,22.2583332061768,22.2583332061768,59.4932823181152,36.1193656921387,6.65249872207642,6.13073205947876,4.77270695014521,8.57533740997314,5011
57,H080193D,4,10,400,2300,60,1783,97.19,35.02,Delta,0.421441559327583,0.298875033855438,0.0762625791848047,1.1396957123098201,11.3022961707511,2.63478255271912,10.7313508987427,22.2583332061768,22.2583332061768,55.3894538879395,36.21435546875,6.65249872207642,6.19561815261841,4.77270695014521,8.59740734100342,5011
58,H080193E,4,10,400,4160,60,1784,54.7,22.31,Wye,0.421441559327583,0.298875033855438,0.0762625791848047,1.1395646606914211,11.3022961707511,2.63478255271912,10.7836771011353,22.2583332061768,22.2583332061768,55.8788909912109,36.1193656921387,6.65249872207642,6.13073205947876,4.77270695014521,8.57533740997314,5011
59,H070291,4,10,600.000008181656,4160,60,1786,75.38,21.65,Wye,0.259691221713737,0.218389421701431,0.0286309952224659,1.1219924018573237,8.75649723841699,1.37076795101166,7.3875880241394,18.4720134735107,18.4720134735107,37.0791511535645,22.051815032959,5.5697340965271,5.17442989349365,4.35061261971922,5.82190895080566,5811US
60,H0204114,4,10,125,575,60,1789,120.66,49.75,Delta,0.0573167495484593,0.0543490648269653,0.00779437271374622,1.3103448275862069,8.6675753151204,0.365649461746216,1.93342280387878,14.2458810806274,14.2458810806274,81.7617568969727,35.2155914306641,16.7636814117432,14.9142742156982,6.88815409804838,1.1795209646225,445T
61,H010273,2,10,1000,4160,60,3587,121.43,26.67,Delta,0.458314362201783,0.305171370506287,0.0408499587557733,0.8537959667852906,25.7318739400802,2.07596230506897,9.36390113830566,18.5331363677979,18.5331363677979,16.8041362762451,14.8054065704346,4.12748765945435,3.8027195930481,7.19222266031972,8.99013900756836,5811/12UDZ
62,8003TCQG11F-A,2,10,800,2300,60,3573,176.29,46,Delta,0.189607603269508,0.135294184088707,0.0581660394461135,1.026661024121879,28.1659701236013,0.9285688996315,5.07300043106079,18.5331363677979,18.5331363677979,47.6780548095703,20.6768321990967,4.33453512191772,4.14543771743774,7.29233651799227,3.75653719902039,5811/12USS
63,H060021,8,10,399.999991818344,4000,60,893,58.8,23.64,Wye,0.358546724423272,0.319491297006607,0.0207515975115306,1.3214285714285716,2.17520182725605,1.81122100353241,12.7826852798462,24.1123695373535,24.1123695373535,39.3996047973633,17.4358978271484,11.084789276123,8.58670902252197,3.78624636887963,7.87491273880005,5810
64,H010289,2,10,1500,4160,60,3586,179.27,45,Wye,0.0980093281078667,0.0690021514892578,0.00761716689609203,0.7903642099225696,20.842817891465,0.462155550718308,2.01003861427307,18.5331363677979,18.5331363677979,16.8041362762451,14.8054065704346,4.12748765945435,3.65006589889526,7.19222266031972,1.91152954101563,5811/12UDZ
65,4004FTAG11E-A,4,10,399.999991818344,2300,60,1785,97.34,38.4,Delta,0.354126506306032,0.262699127197266,0.0572816705876978,1.1394875965839772,9.56348137525094,2.28981423377991,9.51706409454346,22.2583332061768,22.2583332061768,57.034423828125,36.2193412780762,6.65249872207642,6.1988730430603,4.77270695014521,7.46770286560059,5011
66,3H4125,4,10,125,460,60,1786,144,47.71,Delta,0.0547108525713099,0.0435984954237938,0.00729962109675565,1.2304368698991839,10.3917143952315,0.303100526332855,1.42579245567322,14.2458810806274,14.2458810806274,71.5886993408203,35.4636116027832,16.7636814117432,15.1121253967285,6.88815409804838,0.956683695316315,444T
67,3H4150,4,10,150.000002045414,460,60,1786,176,60.1,Delta,0.0369260048500293,0.0353466905653477,0.00506918131719142,1.2722035525684108,8.6675753151204,0.237454578280449,1.1961362361908,14.2458810806274,14.2458810806274,75.4094314575195,35.2612266540527,16.7636814117432,14.952054977417,6.88815409804838,0.76807689666748,445T
68,3H4200,4,10,199.999995909172,460,60,1785,232,76.55,Delta,0.0270629734499658,0.0274897590279579,0.00324427604300251,1.343673067454456,7.18751471848501,0.182319551706314,0.920174837112427,14.2458810806274,14.2458810806274,73.4732360839844,35.0878677368164,16.7636814117432,14.8049945831299,6.88815409804838,0.593720614910126,447T
69,3H4250,4,10,250,460,60,1788,288,93.32,Delta,0.0183325653151918,0.0174104645848274,0.00256518189477015,1.2397550635892605,8.02746191377671,0.141558811068535,0.709006130695343,14.0214376449585,14.0214376449585,68.7187194824219,35.043758392334,19.5074729919434,16.3803119659424,7.94823510460189,0.480656057596207,505U
70,3H4200,4,10,250,460,60,1788,288,93.32,Delta,0.0183325653151918,0.0174104645848274,0.00256518189477015,1.2397550635892605,8.02746191377671,0.141558811068535,0.709006130695343,14.0214376449585,14.0214376449585,68.7187194824219,35.043758392334,19.5074729919434,16.3803119659424,7.94823510460189,0.480656057596207,505U
71,3Q4250,4,10,250,460,60,1782,275.53,58,Delta,0.0195962533816807,0.019489673897624,0.00422278503660005,1.1476143141153083,10.6827770226765,0.117630988359451,0.781887054443359,16.2688331604004,16.2688331604004,64.3894271850586,26.5141716003418,15.5642595291138,14.1101503372192,8.29871221779611,0.509697437286377,N449
72,3Q4300,4,10,300.000004090828,460,60,1782,329.99,69,Delta,0.0164069515832517,0.0165589656680822,0.00340060540536018,1.1481113320079523,10.0892894103056,0.0995127782225609,0.651498913764954,16.2688331604004,16.2688331604004,62.3576622009277,26.1548175811768,15.5642595291138,13.8520612716675,8.29871221779611,0.42679950594902,N449
73,H010222,2,10,1200,4160,60,3571,147.89,32.96,Delta,0.432812544242279,0.325318425893784,0.118706202951252,1.216369177187636,23.6850203312102,2.18850874900818,11.3650312423706,18.5331363677979,18.5331363677979,44.0077705383301,20.1427764892578,4.33453512191772,4.03486347198486,7.29233651799227,8.49989128112793,5811/12UDZ
74,H12002,4,10,1300,4000,60,1787,163.06,37.95,Wye,0.164892004582614,0.118582352995872,0.0055271896341605,1.0364715860899067,12.3168312804107,0.587731063365936,3.09895896911621,19.604923248291,19.604923248291,19.6731281280518,12.4982442855835,6.69928598403931,4.2553071975708,4.7742621198831,2.5407407283783,5811/12
75,H010288,2,10,1750,4160,60,3583,207.77,45,Wye,0.0980093281078667,0.0690021514892578,0.00761716689609203,0.7903549899531145,20.842817891465,0.462155550718308,2.01003861427307,18.5331363677979,18.5331363677979,16.8041362762451,14.8054065704346,4.12748765945435,3.65006589889526,7.19222266031972,1.91152954101563,5811/12UDZ
76,H9220324,2,10,200,575,60,3579,176.89,45.61,Delta,0.0349365580106435,0.0252847261726856,0.0107508222903965,1.0715729882733522,14.0673175711883,0.249781399965286,1.2230476140976,12.6763505935669,12.6763505935669,80.5856170654297,43.3750190734863,10.3734884262085,10.3734884262085,8.62287012307442,0.862785577774048,447T
77,H090123,4,10,350,2300,60,1786,81.12,20.89,Delta,0.449991620027792,0.360325813293457,0.0585486112878383,1.4450056116722785,6.82159993226337,2.20099949836731,15.2215824127197,15.9386224746704,15.9386224746704,56.8098907470703,31.9359836578369,10.9243240356445,7.92306184768677,5.83941178291976,9.82464981079102,N449
78,H9126271,4,10,30,400,50,1466,42.34,17.29,Delta,0.419076452166959,0.299347668886185,0.0554820618412912,1.222810394610202,6.39004970073785,1.22481191158295,4.16618347167969,12.8362894058228,12.8362894058228,61.3670501708984,31.6388149261475,20.2172069549561,15.0868330001831,6.49902291566676,2.68823385238647,286T
79,3H4300,4,10,300.000004090828,460,60,1785,330,67,Delta,0.0157670645992909,0.0144805880263448,0.00410898082569734,1.1524358302776323,10.3795780572375,0.136650800704956,0.677103877067566,15.6144571304321,15.6144571304321,77.0873565673828,38.0003128051758,14.596851348877,13.8551397323608,7.72014430172045,0.459925472736359,5010
80,3H4350,4,10,350.000008181656,460,60,1787,388,95.1,Delta,0.0135498211400156,0.0121677163988352,0.00345268527714845,1.2219959266802443,10.3795780572375,0.115125738084316,0.561425864696503,15.6144571304321,15.6144571304321,75.4278411865234,37.4967079162598,14.596851348877,13.5857639312744,7.72014430172045,0.38231161236763,5010
81,3Q4350,4,10,350.000008181656,460,60,1786,380,78,Delta,0.014375370783612,0.0147222643718123,0.0030234141386308,1.2040302267002518,10.0892894103056,0.0882631987333298,0.566352903842926,16.2688331604004,16.2688331604004,59.8538475036621,25.8163242340088,15.5642595291138,13.5752353668213,8.29871221779611,0.375534057617188,N449
82,3H4400,4,10,399.999991818344,460,60,1787,450,115,Delta,0.0112963790085994,0.0106254629790783,0.00301505870616086,1.2170385395537526,11.4373902081082,0.0999975875020027,0.485272526741028,15.6144571304321,15.6144571304321,73.8837814331055,37.1379470825195,14.596851348877,13.3309211730957,7.72014430172045,0.332975775003433,5010
83,KH4001,4,20,1,460,60,1768,1.7,1.1,Wye,8.26109030817758,4.34287977218628,1.45467127122306,1.736209335219236,13.144185964267,14.0586414337158,33.6182403564453,12.9976539611816,12.9976539611816,60.3478622436523,21.9250049591064,30.6926822662354,20.4936714172363,0,17.3746738433838,143T
84,KH4Y15,4,20,1.5,460,60,1758,2.4,1.38,Wye,6.54921758521333,3.55314064025879,1.11373269203015,1.7387755102040816,12.0488371339114,11.2160911560059,25.5310573577881,12.9976539611816,12.9976539611816,50.5428428649902,21.5669918060303,30.6926822662354,19.3257846832275,0,13.9569778442383,145T
85,3H4500,4,10,500,460,60,1785,575,163,Delta,0.00916586614319091,0.00847948156297207,0.00214326626223696,1.1964107676969093,9.22973461961409,0.0796895995736122,0.381369560956955,15.6144571304321,15.6144571304321,72.6678848266602,36.7807846069336,14.596851348877,13.1057729721069,7.72014430172045,0.259899407625198,5010
86,KH4002,4,20,2,460,60,1750,3,1.69,Wye,5.34146216745912,3.00348114967346,0.873711932278348,1.7484388938447815,10.9534883035558,9.21865558624268,20.7998905181885,12.9976539611816,12.9976539611816,45.9712829589844,21.3200454711914,30.6926822662354,18.5050773620605,0,11.6489372253418,145T
87,KH4003,4,20,3,460,60,1762,4,1.86,Wye,2.65668891737422,1.47799801826477,0.584289007818206,1.7691962281095646,11.8236252248663,4.71897602081299,15.6384916305542,11.8650979995728,11.8650979995728,40.2103729248047,18.7896041870117,34.9409561157227,20.6963596343994,0,8.61777210235596,182T
88,KH4005,4,20,5,460,60,1757,6.5,2.75,Wye,1.55179233437195,0.984104096889496,0.296475081634276,1.7728797316722569,8.59900016353913,2.83237147331238,10.2252082824707,11.8650979995728,11.8650979995728,36.6689567565918,18.4407367706299,34.9409561157227,19.1141319274902,0,5.52185583114624,184T
89,H9506112,2,10,160,460,60,3569,176.67,40,Delta,0.0573013998968679,0.0250688102096319,0.0185883507849092,1.0052974735126323,19.4350510496832,0.223713681101799,0.967544615268707,11.4516925811768,11.4516925811768,53.2498512268066,24.6810035705566,11.0819873809814,10.834324836731,9.32990338143512,0.678525686264038,405T
90,H12003,4,10,250,380,50,1488,336.47,87.2,Delta,0.0136925780298495,0.0127220582216978,0.00298179797703929,1.4125,10.0892894103056,0.0773024708032608,0.5096315741539,16.2688331604004,16.2688331604004,68.6397705078125,30.5197601318359,15.5642595291138,13.8798160552979,8.29871221779611,0.335113883018494,N449
91,H08018,6,10,350.000008181656,4160,60,1182,50.21,22.86,Wye,0.491442707974613,0.490542858839035,0.044675543611971,1.196699375557538,5.29248605043498,2.86964106559753,12.383279800415,25.8709335327148,25.8709335327148,61.6660652160645,35.3987922668457,8.50071239471436,7.39126920700073,4.41161776202479,9.10980224609375,5011
92,DT2M50U,2,10,2500,4000,60,3580,309.28,51.45,Wye,0.0705130253088699,0.0472467541694641,0.014128500472619,0.7516447368421053,31.7044193687225,0.325631618499756,1.61954188346863,14.9932565689087,14.9932565689087,16.3181533813477,13.7977905273438,4.69078540802002,4.25251626968384,6.78576122154626,1.54143416881561,6810USS
93,3H6060,6,10,59.9999977500445,460,60,1187,72,26,Delta,0.133698116304994,0.141303554177284,0.0117451014841047,1.280167890870934,5.30350632331459,0.695531189441681,3.14124274253845,15.9694128036499,15.9694128036499,71.3934631347656,28.3074855804443,16.795051574707,15.298152923584,5.11705738772969,1.90647125244141,404T
94,3H6075,6,10,75.000001022707,460,60,1186,90,32,Delta,0.106090323457599,0.11370325833559,0.00815632047507272,1.2737843551797041,4.52944694803082,0.556887984275818,2.52082943916321,15.9694128036499,15.9694128036499,70.1341018676758,28.0996360778809,16.795051574707,15.1527967453003,5.11705738772969,1.53133368492126,405T
95,3H6100,6,10,99.9999979545859,460,60,1187,123,41,Delta,0.0753912538989269,0.0735398977994919,0.0101660109478315,1.1497189575881452,5.47687705769322,0.396080076694489,1.88070404529572,15.8170175552368,15.8170175552368,69.9274063110352,28.7973880767822,16.0607528686523,14.7307624816895,4.78468325272447,1.16149079799652,444T
96,3H6125,6,10,125,460,60,1187,156,63.2,Delta,0.0556611450282888,0.0575338527560234,0.00703451593237743,1.1482775836245631,4.78397917327561,0.305632829666138,1.45782053470612,15.8170175552368,15.8170175552368,68.751953125,28.3963050842285,16.0607528686523,14.4447069168091,4.78468325272447,0.89620566368103,445T
97,3H6150,6,10,150.000002045414,460,60,1186,181,64,Delta,0.0463598370842579,0.0509831830859184,0.0053026415129121,1.303191489361702,4.24179486697104,0.266939371824265,1.28171110153198,15.8170175552368,15.8170175552368,67.447624206543,28.5242099761963,16.0607528686523,14.5404996871948,4.78468325272447,0.797939240932465,447
98,KH4Y75,4,20,7.5,460,60,1768,9.8,4.42,Delta,1.96328380780763,1.59131598472595,0.344759663915081,1.493703864524533,11.1705106886356,5.11912250518799,19.5786457061768,14.6962871551514,14.6962871551514,83.8005828857422,47.0574493408203,23.8074741363525,17.6091461181641,0,11.8300161361694,213T
99,KH4010,4,20,10,460,60,1771,13,5.7,Delta,1.44737495882103,1.25823378562927,0.239416433274362,1.501123595505618,9.62975059365138,3.90947675704956,15.6110467910767,14.6962871551514,14.6962871551514,80.552001953125,46.717113494873,23.8074741363525,16.7855186462402,0,9.24503040313721,215T
100,KH4020,4,20,20,460,60,1772,25.44,10.59,Delta,0.571694858807621,0.479331016540527,0.110281383423345,1.4424057084607544,9.0084763618029,1.84407091140747,8.87645530700684,15.2106876373291,15.2106876373291,84.8257369995117,49.2727737426758,23.416576385498,18.2227096557617,0,5.5272274017334,256T
101,KH4025,4,20,25,460,60,1773,31,10.98,Delta,0.439733026600898,0.366131126880646,0.105081282632693,1.341408703454464,12.6118669065241,1.57463705539703,6.41810512542725,13.8184518814087,13.8184518814087,56.9821395874023,27.5819072723389,21.2902946472168,16.4151725769043,0,4.02690553665161,284T
102,KH4030,4,20,30,460,60,1771,36,12.75,Delta,0.35896727612173,0.316789507865906,0.0841232428832361,1.3424657534246576,11.4607838158492,1.33412933349609,5.46468448638916,13.8184518814087,13.8184518814087,55.4169540405273,27.399450302124,21.2902946472168,15.8600263595581,0,3.42251181602478,286T
103,KH4040,4,20,40,460,60,1778,48,15.98,Delta,0.20984254038055,0.173258602619171,0.0600317489496363,1.2355040142729705,12.0903235382092,0.851159274578094,4.09845066070557,13.4524946212769,13.4524946212769,59.7401847839355,30.8790454864502,24.9652805328369,15.9635257720947,0,2.49602293968201,324T
104,KH4050,4,20,50,460,60,1776,58.37,18.43,Delta,0.159169301641923,0.147435829043388,0.0438380606379328,1.2389380530973453,10.2096065433766,0.697656571865082,3.45006608963013,13.4524946212769,13.4524946212769,58.4000968933105,30.8150253295898,24.9652805328369,15.7468032836914,0,2.09402585029602,326T
105,KH4050,4,20,50,460,60,1776,60,18.43,Delta,0.159169301641923,0.147435829043388,0.0438380606379328,1.2389380530973453,10.2096065433766,0.697656571865082,3.45006608963013,13.4524946212769,13.4524946212769,58.4000968933105,30.8150253295898,24.9652805328369,15.7468032836914,0,2.09402585029602,326T
106,KH4060,4,20,60,460,60,1780,69,18.97,Delta,0.133651974539698,0.110390305519104,0.0403734670882879,1.2587087784486761,9.70662440954472,0.528134226799011,2.89940023422241,14.1526288986206,14.1526288986206,62.1577987670898,36.1589698791504,27.3272533416748,18.0400485992432,0,1.82465350627899,364T
107,KH4075,4,20,75,460,60,1780,86,23.23,Delta,0.0966485675697747,0.088579036295414,0.0270268663979448,1.261010662957812,7.97329862212602,0.407818287611008,2.34723114967346,14.1526288986206,14.1526288986206,61.7589530944824,36.0544815063477,27.3272533416748,17.6256980895996,0,1.44409418106079,365T
108,KH4015,4,20,15,460,60,1768,19,7.58,Delta,0.88355239727595,0.676770508289337,0.20741902645501,1.4347357065803668,12.3115843611306,2.73174023628235,12.414514541626,15.2106876373291,15.2106876373291,83.7356491088867,49.5678291320801,23.416576385498,18.9122695922852,0,7.96222352981567,254T
109,PH4400,4,10,399.999991818344,460,60,1786,446.36,108.77,Delta,0.0100438747526323,0.0100681278854609,0.0024421975519903,1.2105769230769232,8.79765661526108,0.093677744269371,0.464489191770554,15.6144571304321,15.6144571304321,76.7004089355469,37.2791862487793,14.596851348877,13.42356300354,7.72014430172045,0.309388965368271,5011US
110,PH4450,4,10,450.000016363313,460,60,1786,504.28,126.77,Delta,0.0096601911078659,0.00904746446758509,0.00215978295180695,1.2110091743119267,8.08690017310871,0.0847807824611664,0.412863552570343,15.6144571304321,15.6144571304321,75.2049102783203,37.0255355834961,14.596851348877,13.2851085662842,7.72014430172045,0.276001423597336,5011US
111,PH4400,4,10,399.999991818344,460,60,1786,446.36,108.77,Delta,0.0100438747526323,0.0100681278854609,0.0024421975519903,1.2105769230769232,8.79765661526108,0.093677744269371,0.464489191770554,15.6144571304321,15.6144571304321,76.7004089355469,37.2791862487793,14.596851348877,13.42356300354,7.72014430172045,0.309388965368271,5011US
112,PH4500,4,10,500,460,60,1786,564.96,153.22,Delta,0.00800791453545003,0.00808337144553661,0.00192963757194295,1.2111269614835947,8.65102900500673,0.0751236975193024,0.36455237865448,15.6144571304321,15.6144571304321,73.9791717529297,36.7250328063965,14.596851348877,13.0286455154419,7.72014430172045,0.244654059410095,5011US
113,KH4001C,4,20,1,575,60,1768,1.29,0.88,Wye,13.7481172758632,6.7857494354248,2.27292386128603,1.7395982783357244,13.144185964267,22.806791305542,52.4405250549316,12.9976539611816,12.9976539611816,60.1256866455078,22.0003147125244,30.6926822662354,20.7362499237061,0,27.2738037109375,143T
114,KH4Y15C,4,20,1.5,575,60,1758,1.9,1.08,Wye,10.4587846639642,5.53064823150635,1.73358287022585,1.7423312883435582,12.0488371339114,17.723014831543,39.8741188049316,12.9976539611816,12.9976539611816,50.5805549621582,21.5851917266846,30.6926822662354,19.385763168335,0,21.7505187988281,145T
115,KH4002C,4,20,2,575,60,1750,2.4,1.29,Wye,8.52795699478748,4.67277193069458,1.35930823625039,1.7455357142857142,10.9534883035558,14.560037612915,32.572338104248,12.9976539611816,12.9976539611816,46.044994354248,21.3356761932373,30.6926822662354,18.5574131011963,0,18.1425609588623,145T
116,3H6200,6,10,199.999995909172,460,60,1188,233,70,Delta,0.0372987414712377,0.032869141548872,0.00537248018889343,1.1705685618729096,5.00582217912855,0.203131973743439,1.04327321052551,14.7590551376343,14.7590551376343,59.1125755310059,25.4119682312012,18.1543216705322,15.1258859634399,5.45257189174631,0.614382326602936,505U
117,KH4003C,4,20,3,575,60,1762,3.2,1.22,Wye,4.25377685817048,2.29673647880554,0.907956450442996,1.7828054298642535,11.8236252248663,7.4584698677063,25.0876693725586,11.8650979995728,11.8650979995728,40.3273696899414,18.7939834594727,34.9409561157227,20.7159366607666,0,13.3966732025146,182T
118,KH4005C,4,20,5,575,60,1756,5.2,2.18,Wye,2.51820753670932,1.53766632080078,0.463243436503787,1.7734939759036144,8.59900016353913,4.51911735534668,15.9887714385986,11.8650979995728,11.8650979995728,36.6256408691406,18.4559497833252,34.9409561157227,19.1841125488281,0,8.64058971405029,184T
119,KH4Y75C,4,20,7.5,575,60,1770,7.8,3.63,Delta,2.97870856495221,2.45638394355774,0.532177222260102,1.4903640256959314,11.1705106886356,7.8501181602478,30.1799945831299,14.6962871551514,14.6962871551514,83.8492889404297,47.0165138244629,23.8074741363525,17.5108451843262,0,18.2329406738281,215T
120,KH4010C,4,20,10,575,60,1768,10.4,4.51,Delta,2.2828367266086,1.98031449317932,0.376813764898921,1.502262443438914,9.62975059365138,6.15789985656738,24.5629444122314,14.6962871551514,14.6962871551514,80.4153594970703,46.7374458312988,23.8074741363525,16.8351459503174,0,14.562198638916,215T
121,KH4015C,4,20,15,575,60,1768,15.2,4.71,Delta,1.41037970000567,1.05745387077332,0.324092228835953,1.4393939393939392,12.3115843611306,4.29817295074463,19.9539833068848,15.2106876373291,15.2106876373291,83.6905136108398,49.5725288391113,23.416576385498,18.9231777191162,0,12.4429969787598,254T
